"","Type","Region","City.Town.Ward.Village.code","Prefecture","City.Town.Ward.Village","Area","Nearest.station.Name","Nearest.station.Distance.minute.","Layout","Area.m.2.","Transaction.price.Unit.price.m.2.","Land.shape","Frontage","Total.floor.area.m.2.","Year.of.construction","Building.structure","Use","Purpose.of.Use","Frontage.road.Direction","Frontage.road.Classification","Frontage.road.Breadth.m.","City.Planning","Maximus.Building.Coverage.Ratio...","Maximus.Floor.area.Ratio...","quarter.1","Year"
"7183","Residential Land(Land and Building)","Residential Area","37201","Kagawa Prefecture","Takamatsu City","Enzacho","Enza",11,NA,220,150000,"Semi-rectangular Shaped",11,130,1935,"W","House",NA,"West","Private Road",6,"Non-divided City Planning Area",60,200,"3rd",2009
"7184","Pre-owned Condominiums, etc.",NA,"37201","Kagawa Prefecture","Takamatsu City","Enzacho","Enza",19,"3LDK",65,123076.923076923,NA,NA,NA,1935,"RC","House",NA,NA,NA,0,"Non-divided City Planning Area",60,200,"3rd",2009
"7185","Residential Land(Land and Building)","Residential Area","37201","Kagawa Prefecture","Takamatsu City","Enzacho","Enza",5,NA,230,134782.608695652,"Rectangular Shaped",NA,140,1935,"W","House",NA,"West","Private Road",4.5,"Category I Exclusively Medium-high Residential Zone",60,200,"1st",2009
"7186","Residential Land(Land and Building)","Residential Area","37201","Kagawa Prefecture","Takamatsu City","Ogimachi","Showacho (Kagawa)",4,NA,135,259259.259259259,"Semi-shaped",10,110,1935,"W","House",NA,"South","Private Road",4.2,"Category I Residential Zone",60,200,"3rd",2009
"7187","Residential Land(Land and Building)","Residential Area","37201","Kagawa Prefecture","Takamatsu City","Ogimachi","Showacho (Kagawa)",8,NA,230,17391.3043478261,"Irregular Shaped",NA,NA,1935,NA,"House",NA,"North","City Road",4.2,"Category I Residential Zone",60,200,"3rd",2009
"7188","Residential Land(Land and Building)","Residential Area","37201","Kagawa Prefecture","Takamatsu City","Otakamimachi","Ota (Takamatsu)",6,NA,270,81481.4814814815,"Semi-rectangular Shaped",13,145,1935,"W","House",NA,"East","City Road",3.5,"Category I Residential Zone",60,200,"3rd",2009
"7189","Pre-owned Condominiums, etc.",NA,"37201","Kagawa Prefecture","Takamatsu City","Otakamimachi","Ota (Takamatsu)",16,"2LDK",55,1e+05,NA,NA,NA,1935,"RC","House",NA,NA,NA,0,"Category I Residential Zone",60,200,"2nd",2009
"7190","Residential Land(Land and Building)","Residential Area","37201","Kagawa Prefecture","Takamatsu City","Otakamimachi","Ota (Takamatsu)",6,NA,140,135714.285714286,"Semi-rectangular Shaped",9.9,105,1935,"W","House",NA,"South","Road",4,"Category I Residential Zone",60,200,"1st",2009
"7191","Pre-owned Condominiums, etc.",NA,"37201","Kagawa Prefecture","Takamatsu City","Otakamimachi","Ota (Takamatsu)",18,"3LDK",65,116923.076923077,NA,NA,NA,1935,"RC","House",NA,NA,NA,0,"Category I Residential Zone",60,200,"1st",2009
"7192","Residential Land(Land and Building)","Residential Area","37201","Kagawa Prefecture","Takamatsu City","Otakamimachi","Busshozan",12,NA,310,25806.4516129032,"Semi-rectangular Shaped",10,100,1935,"W","House",NA,"North","City Road",4,"Category I Exclusively Medium-high Residential Zone",60,200,"4th",2009
"7193","Residential Land(Land and Building)","Residential Area","37201","Kagawa Prefecture","Takamatsu City","Otashimomachi","Ota (Takamatsu)",10,NA,170,170588.235294118,"Irregular Shaped",5,115,1935,"W","House",NA,"West","Private Road",5,"Category I Exclusively Low-story Residential Zone",60,100,"3rd",2009
"7194","Residential Land(Land and Building)","Residential Area","37201","Kagawa Prefecture","Takamatsu City","Otashimomachi","Ota (Takamatsu)",13,NA,35,42857.1428571429,"Semi-trapezoidal Shaped",7,45,1935,"W","House",NA,"West","Private Road",4,"Category I Exclusively Medium-high Residential Zone",60,200,"3rd",2009
"7195","Residential Land(Land and Building)","Residential Area","37201","Kagawa Prefecture","Takamatsu City","Otashimomachi","Ota (Takamatsu)",13,NA,35,57142.8571428571,"Semi-rectangular Shaped",5.5,45,1935,"W","House",NA,"South","Private Road",4,"Category I Exclusively Medium-high Residential Zone",60,200,"3rd",2009
"7196","Pre-owned Condominiums, etc.",NA,"37201","Kagawa Prefecture","Takamatsu City","Otashimomachi","Ota (Takamatsu)",15,"3LDK",65,1e+05,NA,NA,NA,1935,"RC","House",NA,NA,NA,0,"Category I Residential Zone",60,200,"3rd",2009
"7197","Residential Land(Land and Building)","Residential Area","37201","Kagawa Prefecture","Takamatsu City","Otashimomachi","Ota (Takamatsu)",9,NA,150,246666.666666667,"Semi-rectangular Shaped",16,125,1935,"W","House",NA,"North","City Road",5.8,"Category I Exclusively Low-story Residential Zone",60,100,"1st",2009
"7198","Residential Land(Land and Building)","Residential Area","37201","Kagawa Prefecture","Takamatsu City","Otashimomachi","Ota (Takamatsu)",9,NA,175,177142.857142857,"Rectangular Shaped",9,105,1935,"W","House",NA,"North","Private Road",4.5,"Category I Exclusively Low-story Residential Zone",60,100,"1st",2009
"7199","Residential Land(Land and Building)","Residential Area","37201","Kagawa Prefecture","Takamatsu City","Otashimomachi","Ota (Takamatsu)",19,NA,155,212903.225806452,"Rectangular Shaped",10,110,1935,"LS","House",NA,"East","City Road",6,"Category II Residential Zone",60,200,"1st",2009
"7200","Pre-owned Condominiums, etc.",NA,"37201","Kagawa Prefecture","Takamatsu City","Otashimomachi","Ota (Takamatsu)",11,"3LDK",70,142857.142857143,NA,NA,NA,1935,"RC","House",NA,NA,NA,0,"Category I Exclusively Medium-high Residential Zone",60,200,"1st",2009
"7201","Residential Land(Land and Building)","Residential Area","37201","Kagawa Prefecture","Takamatsu City","Okamotocho","Okamoto (Takamatsu)",11,NA,160,15625,"Semi-rectangular Shaped",9,75,1935,"RC","House",NA,"Southwest","City Road",6,"Non-divided City Planning Area",60,200,"4th",2009
"7202","Residential Land(Land and Building)","Residential Area","37201","Kagawa Prefecture","Takamatsu City","Omorecho","Takata (Takamatsu)",17,NA,210,104761.904761905,"Semi-rectangular Shaped",12.8,105,1935,"W","House",NA,"South","Private Road",5,"Non-divided City Planning Area",60,200,"2nd",2009
"7203","Residential Land(Land and Building)","Residential Area","37201","Kagawa Prefecture","Takamatsu City","Omorecho","Takata (Takamatsu)",18,NA,165,145454.545454545,"Semi-rectangular Shaped",13,120,1935,"W","House",NA,"West","Private Road",6,"Non-divided City Planning Area",60,200,"1st",2009
"7204","Residential Land(Land and Building)","Residential Area","37201","Kagawa Prefecture","Takamatsu City","Omorecho","Nishimaeda",11,NA,370,43243.2432432432,"Semi-rectangular Shaped",15,130,1935,"S","House",NA,"North","City Road",3.8,"Non-divided City Planning Area",NA,NA,"2nd",2009
"7205","Residential Land(Land and Building)","Residential Area","37201","Kagawa Prefecture","Takamatsu City","Omorecho","Nishimaeda",12,NA,190,105263.157894737,"Semi-rectangular Shaped",10.6,110,1935,"W","House",NA,"West","City Road",5.4,"Non-divided City Planning Area",60,200,"2nd",2009
"7206","Residential Land(Land and Building)","Residential Area","37201","Kagawa Prefecture","Takamatsu City","Omorecho","Nishimaeda",12,NA,100,80000,"Semi-trapezoidal Shaped",7,125,1935,"W","House",NA,"East","City Road",9,"Non-divided City Planning Area",60,200,"1st",2009
"7207","Residential Land(Land and Building)","Residential Area","37201","Kagawa Prefecture","Takamatsu City","Kagawachoasano","Kukodori",60,NA,115,121739.130434783,"Trapezoidal Shaped",11,80,1935,"W","House",NA,"West","City Road",4,"Non-divided City Planning Area",70,200,"4th",2009
"7208","Residential Land(Land and Building)","Residential Area","37201","Kagawa Prefecture","Takamatsu City","Kagawachoasano","Kukodori",60,NA,145,48275.8620689655,"Rectangular Shaped",8.8,90,1935,"W","House",NA,"North","Private Road",4,"Non-divided City Planning Area",70,200,"4th",2009
"7209","Residential Land(Land and Building)","Residential Area","37201","Kagawa Prefecture","Takamatsu City","Kagawachoasano","Kukodori",60,NA,380,134210.526315789,"Semi-rectangular Shaped",20,175,1935,"W","House",NA,"South","Private Road",4.5,"Category II Residential Zone",60,200,"3rd",2009
"7210","Residential Land(Land and Building)","Residential Area","37201","Kagawa Prefecture","Takamatsu City","Kagawachoasano","Kukodori",26,NA,95,42105.2631578947,"Rectangular Shaped",6,65,1935,"W","House",NA,"North","City Road",4.5,"Category II Residential Zone",60,200,"2nd",2009
"7211","Residential Land(Land and Building)","Residential Area","37201","Kagawa Prefecture","Takamatsu City","Kagawachoasano","Kukodori",60,NA,210,85714.2857142857,"Semi-shaped",12,100,1935,"W","House",NA,"Northeast","Private Road",4.5,"Category I Residential Zone",60,200,"2nd",2009
"7212","Residential Land(Land and Building)","Residential Area","37201","Kagawa Prefecture","Takamatsu City","Kagawachoasano","Kukodori",60,NA,120,66666.6666666667,"Rectangular Shaped",9.5,90,1935,"W","House",NA,"South","Private Road",4,"Non-divided City Planning Area",70,200,"2nd",2009
"7213","Residential Land(Land and Building)","Residential Area","37201","Kagawa Prefecture","Takamatsu City","Kagawachoasano","Kukodori",26,NA,95,29473.6842105263,"Rectangular Shaped",6,65,1935,"W","House",NA,"North","City Road",4,"Category II Residential Zone",60,200,"2nd",2009
"7214","Residential Land(Land and Building)","Residential Area","37201","Kagawa Prefecture","Takamatsu City","Kagawachoono","Ichinomiya",28,NA,115,30434.7826086957,"Semi-rectangular Shaped",8,70,1935,"W","House",NA,"South","Private Road",3.8,"Category II Exclusively Medium-high Residential Zone",60,200,"4th",2009
"7215","Residential Land(Land and Building)","Residential Area","37201","Kagawa Prefecture","Takamatsu City","Kagawachoono","Ichinomiya",60,NA,125,61600,"Semi-trapezoidal Shaped",8,100,1935,"W","House",NA,"North","City Road",4,"Non-divided City Planning Area",70,200,"3rd",2009
"7216","Residential Land(Land and Building)","Residential Area","37201","Kagawa Prefecture","Takamatsu City","Kagawachoono","Ichinomiya",18,NA,150,24666.6666666667,"Semi-rectangular Shaped",12,125,1935,"W","House",NA,"West","Private Road",4.5,"Quasi-industrial Zone",60,200,"1st",2009
"7217","Residential Land(Land and Building)","Residential Area","37201","Kagawa Prefecture","Takamatsu City","Kagawachokawahigashikami","Kukodori",90,NA,160,34375,"Semi-trapezoidal Shaped",16.5,100,1935,"W","House",NA,"East","City Road",6,"Category I Exclusively Low-story Residential Zone",60,100,"4th",2009
"7218","Residential Land(Land and Building)","Residential Area","37201","Kagawa Prefecture","Takamatsu City","Kagawachokawahigashikami","Kukodori",90,NA,250,13200,"Semi-square Shaped",13.6,135,1935,"W","House",NA,"East","City Road",6.1,"Category I Exclusively Low-story Residential Zone",60,200,"4th",2009
"7219","Residential Land(Land and Building)","Residential Area","37201","Kagawa Prefecture","Takamatsu City","Kagawachokawahigashikami","Kukodori",90,NA,185,40540.5405405405,"Semi-rectangular Shaped",11,90,1935,"W","House",NA,"East","City Road",6.5,"Category I Exclusively Low-story Residential Zone",60,100,"2nd",2009
"7220","Residential Land(Land and Building)","Residential Area","37201","Kagawa Prefecture","Takamatsu City","Kagawachokawahigashikami","Kukodori",90,NA,200,25000,"Semi-rectangular Shaped",14.5,80,1935,"W","House",NA,"North","City Road",4.5,"Category I Exclusively Low-story Residential Zone",60,100,"1st",2009
"7221","Residential Land(Land and Building)","Residential Area","37201","Kagawa Prefecture","Takamatsu City","Kagawachokawahigashishimo","Kukodori",90,NA,240,35416.6666666667,"Semi-trapezoidal Shaped",12,75,1935,"W","House",NA,"South","City Road",3.5,"Non-divided City Planning Area",70,200,"2nd",2009
"7222","Residential Land(Land and Building)","Residential Area","37201","Kagawa Prefecture","Takamatsu City","Kasugacho","Katamoto",9,NA,100,75000,"Rectangular Shaped",7,85,1935,"W","House",NA,"South","Private Road",4.2,"Quasi-industrial Zone",60,200,"1st",2009
"7223","Residential Land(Land and Building)","Residential Area","37201","Kagawa Prefecture","Takamatsu City","Kasugacho","Kitacho",18,NA,200,140000,"Rectangular Shaped",11,120,1935,"W","House",NA,"North","Private Road",5,"Non-divided City Planning Area",60,200,"3rd",2009
"7224","Residential Land(Land and Building)","Residential Area","37201","Kagawa Prefecture","Takamatsu City","Kasugacho","Kitacho",24,NA,185,124324.324324324,"Semi-trapezoidal Shaped",11,115,1935,"W","House",NA,"South","Private Road",5,"Non-divided City Planning Area",60,200,"3rd",2009
"7225","Residential Land(Land and Building)","Residential Area","37201","Kagawa Prefecture","Takamatsu City","Kasugacho","Kitacho",18,NA,180,122222.222222222,"Semi-rectangular Shaped",10.2,110,1935,"W","House",NA,"North","Private Road",5,"Non-divided City Planning Area",60,200,"2nd",2009
"7226","Residential Land(Land and Building)","Residential Area","37201","Kagawa Prefecture","Takamatsu City","Kasugacho","Kitacho",13,NA,70,68571.4285714286,"Semi-rectangular Shaped",NA,55,1935,"W","House",NA,"South","Private Road",4,"Industrial Zone",60,200,"2nd",2009
"7227","Residential Land(Land and Building)","Residential Area","37201","Kagawa Prefecture","Takamatsu City","Kasugacho","Kitahigashiguchi",20,NA,230,108695.652173913,"Semi-trapezoidal Shaped",NA,115,1935,"W","House",NA,"West","Private Road",5,"Non-divided City Planning Area",60,200,"2nd",2009
"7228","Residential Land(Land and Building)","Residential Area","37201","Kagawa Prefecture","Takamatsu City","Kasugacho","Kitahigashiguchi",21,NA,210,85714.2857142857,"Rectangular Shaped",13,115,1935,"W","House",NA,"North","Private Road",6,"Non-divided City Planning Area",NA,NA,"1st",2009
"7229","Residential Land(Land and Building)","Residential Area","37201","Kagawa Prefecture","Takamatsu City","Kasugacho","Kitahigashiguchi",24,NA,155,122580.64516129,"Semi-rectangular Shaped",10,110,1935,"W","House",NA,"West","City Road",5,"Non-divided City Planning Area",60,200,"1st",2009
"7230","Residential Land(Land and Building)","Residential Area","37201","Kagawa Prefecture","Takamatsu City","Kasugacho","Kitahigashiguchi",21,NA,185,135135.135135135,"Semi-rectangular Shaped",12,125,1935,"W","House",NA,"North","Private Road",5,"Non-divided City Planning Area",60,200,"1st",2009
"7231","Residential Land(Land and Building)","Residential Area","37201","Kagawa Prefecture","Takamatsu City","Kasugacho","Mizuta",60,NA,150,86666.6666666667,"Irregular Shaped",13.4,100,1935,"W","House",NA,"East","City Road",3.5,"Non-divided City Planning Area",60,200,"4th",2009
"7232","Residential Land(Land and Building)","Residential Area","37201","Kagawa Prefecture","Takamatsu City","Kasugacho","Mizuta",18,NA,175,114285.714285714,"Rectangular Shaped",9.4,105,1935,"W","House",NA,"Northwest","Private Road",6.2,"Non-divided City Planning Area",60,200,"4th",2009
"7233","Pre-owned Condominiums, etc.",NA,"37201","Kagawa Prefecture","Takamatsu City","Kataharamachi","Kataharamachi (Takamatsu)",0,"3LDK",80,325000,NA,NA,NA,1935,"SRC","House",NA,NA,NA,0,"Commercial Zone",80,500,"4th",2009
"7234","Residential Land(Land and Building)","Residential Area","37201","Kagawa Prefecture","Takamatsu City","Kanotsunocho","Ota (Takamatsu)",15,NA,200,75000,"Semi-rectangular Shaped",21,110,1935,"W","House",NA,"West","Private Road",4,"Non-divided City Planning Area",60,200,"1st",2009
"7235","Pre-owned Condominiums, etc.",NA,"37201","Kagawa Prefecture","Takamatsu City","Kanotsunocho","Kukodori",24,"3LDK",70,112857.142857143,NA,NA,NA,1935,"SRC","House",NA,NA,NA,0,"Category I Exclusively Medium-high Residential Zone",60,200,"1st",2009
"7236","Residential Land(Land and Building)","Residential Area","37201","Kagawa Prefecture","Takamatsu City","Kamitenjincho","Ota (Takamatsu)",24,NA,730,21917.8082191781,"Semi-rectangular Shaped",NA,230,1935,"W","House",NA,"West","City Road",4,"Category II Residential Zone",60,200,"4th",2009
"7237","Residential Land(Land and Building)","Residential Area","37201","Kagawa Prefecture","Takamatsu City","Kamitenjincho","Sanjo (Takamatsu)",18,NA,105,57142.8571428571,"Irregular Shaped",10,80,1935,"W","House",NA,"South","Private Road",4.2,"Category I Residential Zone",60,200,"4th",2009
"7238","Residential Land(Land and Building)","Residential Area","37201","Kagawa Prefecture","Takamatsu City","Kaminocho","Sanjo (Takamatsu)",2,NA,150,253333.333333333,"Semi-shaped",11,105,1935,"W","House",NA,"North","Private Road",5,"Category I Residential Zone",60,200,"3rd",2009
"7239","Residential Land(Land and Building)","Residential Area","37201","Kagawa Prefecture","Takamatsu City","Kaminocho","Sanjo (Takamatsu)",1,NA,130,292307.692307692,"Semi-rectangular Shaped",14,105,1935,"W","House",NA,"East","City Road",5,"Category I Residential Zone",60,200,"1st",2009
"7240","Residential Land(Land and Building)","Residential Area","37201","Kagawa Prefecture","Takamatsu City","Kamihayashicho","Ota (Takamatsu)",60,NA,165,121212.121212121,"Rectangular Shaped",11,105,1935,"W","House",NA,"North","City Road",5,"Non-divided City Planning Area",60,200,"4th",2009
"7241","Residential Land(Land and Building)","Residential Area","37201","Kagawa Prefecture","Takamatsu City","Kamihayashicho","Busshozan",29,NA,195,189743.58974359,"Semi-rectangular Shaped",12,135,1935,"S","House",NA,"West","City Road",5,"Non-divided City Planning Area",60,200,"4th",2009
"7242","Residential Land(Land and Building)","Residential Area","37201","Kagawa Prefecture","Takamatsu City","Kamihayashicho","Busshozan",60,NA,740,27027.027027027,"Semi-square Shaped",NA,95,1935,"W","House",NA,"East","Private Road",4.9,"Non-divided City Planning Area",60,200,"4th",2009
